-37.3938, 154.6288
-32.2887, 153.6656
32.2192, 37.2757
21.0298, 126.6551
-13.8185, -63.1950
-77.7722, 163.8073
-9.4554, 78.9663
78.1125, -115.3877
-6.8892, 113.3686
31.6459, -97.8930
-39.2685, -27.2612
19.4328, -70.0515
-36.8649, -123.1360
22.2089, 76.9336
-49.2294, -21.0580
-84.8320, 153.9749
-66.2771, -77.0050
1.1433, -159.7218
-50.9049, 125.6824
43.6789, -145.4928
-72.1170, -53.9439
-62.8658, 156.0514
-62.7874, -2.3421
-61.8741, 72.7595
-87.0048, 23.4474
-76.6294, -38.3371
-37.4236, -131.4974
-13.1836, -102.8928
-45.3188, 76.3661
12.6885, 165.5357
61.8064, 158.3366
-10.8677, -173.6038
-55.0535, -96.7659
-79.1966, 111.6872
47.4667, -122.7009
34.8415, -61.6633
-33.0904, -118.4304
70.3859, 30.4131
87.1990, 110.3482
79.5475, -146.0791
-87.8142, -28.4013
30.7419, 153.2705
34.5787, 3.2026
-87.8848, 17.8478
-58.8192, -176.7121
87.8134, -166.5556
47.7564, 2.2256
56.0103, -159.2640
-41.2302, 39.7962
-63.6274, -68.2357
-40.2181, 103.5631
-10.8118, 98.6754
56.8557, 123.7060
13.5465, 52.3702
-85.7633, 62.8113
34.4457, -100.4751
47.6502, -83.3868
9.2367, 146.6889
-12.3538, -46.1857
1.8944, 169.3925
-85.6656, -35.8764
26.6569, -156.0645
55.7931, -174.9668
-75.6050, -76.4660
-82.7280, 124.6566
-79.4103, 113.7420
83.4474, -53.5860
54.0589, 89.9912
-7.8346, 89.7478
-4.9322, -13.7512
13.7712, -12.5008
81.9363, 43.1330
41.0862, -143.6904
20.5390, 134.0197
-43.1856, 83.5266
-49.1397, 27.8124
-32.7711, -35.6552
12.3256, -71.6006
80.8666, 88.1008
5.9733, -25.4074
28.1872, -168.3576
-57.2417, -174.7547
1.5013, -98.0282
53.4773, -111.3864
-44.8561, 78.5874
80.6719, -147.7293
47.2345, -143.8152
48.1529, 116.9150
-83.7744, 126.4210
-76.9720, -57.7381
-79.9544, -79.0727
50.3449, -112.9777
-28.7275, -111.8649
-62.8852, 56.2283
-34.4311, -111.5433
31.6212, 159.4107
84.8977, 16.2811
-50.7462, 175.0862
46.6015, -138.1796
-55.2527, 55.4185
-30.9421, -106.3630
0.5310, 73.4739
-15.2854, -159.4626
9.2126, 98.9345
-32.5402, 166.2488
-33.6699, 9.4852
-29.5411, -113.1561
-57.3253, 132.8274
-15.1948, -170.0785
-58.6870, -80.7371
5.1840, -96.3976
52.9125, 121.2568
16.5119, -28.6906
-50.6471, -149.3670
-36.9772, 159.6005
-0.4379, -97.2992
-87.3177, -35.1805
60.1445, -47.9329
24.7691, -93.1536
17.0188, -111.7812
19.8678, 106.2749
15.2593, -56.2113
-89.6690, 32.6119
22.5731, -139.4926
-1.7009, -138.3472
62.7362, 111.3117
61.8997, -38.5266
49.7533, 30.5715
-82.6701, 133.1799
-51.1020, -27.5934
-5.6943, -149.4121
-15.7537, 81.2514
27.7855, 128.5907
6.9893, -85.7148
-45.0870, -5.7900
50.2616, 96.6456
77.2085, -6.0160
-5.2304, 12.1045
-87.5900, -149.2039
75.6834, 24.4853
19.9831, 168.1913
0.0122, -94.4234
87.3872, -133.8529
16.7686, -84.6724
-88.2745, -46.0339
9.7121, -61.3482
-85.9172, -160.5043
-87.2863, 61.4270
-41.7193, 61.4063
1.8101, -98.1971
-73.5319, 135.7147
86.6913, -133.3123
-25.5108, 83.0478
59.3356, -174.8710
-72.2029, -72.1614
42.4292, -133.2769
-24.1134, -38.8740
-85.7657, 86.6992
-29.5262, -65.2922
57.8087, -13.5704
-82.2078, 167.7616
20.8890, 164.3471
-10.8649, 62.5030
68.2095, 25.1928
-60.6080, 35.0153
-79.4779, 113.4148
85.4581, -61.8483
-5.3376, -177.8590
5.0573, 124.9068
28.8973, 57.6700
-18.8920, -118.2701
-55.1776, -116.7063
34.2549, -177.6933
70.5837, -18.4005
-5.8436, 112.8014
-50.0012, 61.7231
-88.7778, -19.1329
-24.0867, -126.0167
22.3807, -61.6998
-74.0665, 61.1011
-2.2184, 117.2499
44.4421, 34.1895
-64.8013, 101.6387
-23.9573, -120.5966
-85.7650, -113.6555
-61.7711, -52.2163
29.0318, 86.5891
22.7282, -38.8483
70.9490, -100.5225
-54.3186, 151.6489
41.9928, 27.0957
49.9974, -76.1320
62.4638, -135.3470
-46.6683, -148.6342
20.4503, -46.8195
-77.2284, -96.2575
25.7049, -161.7471
16.7863, -54.2899
-4.4053, -138.0369
-69.3604, -17.6049
-15.8608, -49.7185
13.6466, -136.5847
69.4614, 48.3171
7.4424, -140.1505
44.6918, -76.9735
-5.6571, 67.2362
-36.8666, 28.7886
30.6127, 108.3612
47.8443, 122.1934
38.6673, -47.2894
-78.6043, -173.5883
19.4335, 174.2721
-32.3292, -33.1441
-5.2173, -110.9741
-29.4652, 174.5117
14.1963, 126.4941
-70.5923, -52.4517
-15.7422, 136.0599
-17.2782, 47.8771
23.5044, 114.1354
51.7880, 144.5430
-76.4474, -147.7439
0.3678, -46.2980
82.7504, -163.5675
-82.4942, 86.5686
61.2390, 134.3248
53.6859, -101.2980
61.4783, 164.2282
-9.1450, 22.6536
-50.7315, 85.3814
-9.5057, 102.5264
-8.8370, -28.1263
-2.8794, 8.4280
57.6418, 143.1627
70.5424, -156.9196
3.2231, 76.3607
-51.4080, 170.6962
-75.7676, 42.0322
31.3650, -24.0669
-72.0720, -19.6547
22.7649, -138.1924
12.7811, 78.0062
-23.1613, 54.6416
53.8961, -169.5277
72.8485, -141.7278
-80.1778, -172.5964
-65.6402, -166.9611
53.0583, 16.1644
-85.7241, -76.5288
48.4215, 135.8611
-35.1216, 58.8181
-46.6935, -147.7984
10.4254, 61.7232
22.8906, 37.8293
5.5510, 129.9868
60.0832, 121.0023
-35.5348, -76.3295
-43.9389, -51.5079
-74.0571, -90.9378
14.0534, -13.7687
54.5341, -75.2463
-33.5535, 114.4785
88.2574, 6.6269
7.3715, -114.3625
-32.3890, -138.6062
-18.1734, 150.9461
39.7095, 159.5528
66.4419, -22.7099
80.3304, 136.2975
49.0577, 177.1887
74.5879, 98.6780
11.7517, -57.1361
58.3991, -44.1937
-55.3333, 76.0560
-66.8508, -157.6760
-15.1196, 104.2547
-53.2618, -72.0148
65.4005, 112.5903
81.1853, 115.0461
64.6696, 152.4266
-18.5546, -179.6141
-30.9855, -38.8590
-75.6801, 68.0994
-89.6413, -41.1401
17.0804, 32.3011
79.4963, -137.8355
-2.1048, -159.5572
-11.5638, -43.7836
-18.8089, 107.1373
50.7731, 171.0487
-27.2660, -74.9213
1.0568, -4.6069
21.6985, 139.6166
23.5915, 51.4030
0.2947, 163.2794
-35.9786, 8.5328
-2.8171, 55.5615
-38.4316, -115.1266
-21.8390, 135.5706
28.8018, 7.6164
9.8255, 32.2371
-37.5373, -79.9972
-28.7256, -76.0501
-21.5591, -171.9381
-69.3387, 19.9545
-52.9827, -22.5617
-69.3674, -52.6194
24.0006, 66.3690
-19.9051, -35.3973
16.2404, -42.3729
-61.1728, 67.4122
6.4938, 7.0105
74.2579, -121.9972
3.1167, 85.3537
71.2067, 53.6290
-26.6542, 19.1217
25.2339, 100.5646
41.0849, 119.2937
17.4901, -66.6703
-21.2868, -100.8786
4.2872, -43.8165
75.1060, 157.5838
-25.6039, -15.6392
-67.7746, -163.4700
-67.0044, -66.2037
-44.9469, -160.9857
-82.9971, 174.8486
-27.6038, -27.5163
33.5973, -128.6975
43.3929, 154.3574
-84.7633, -125.3872
-4.7660, 130.8269
27.6985, -29.6611
86.1825, 25.3728
37.9469, 35.2911
-30.4091, -97.7435
-37.5686, 42.6549
-55.2680, 116.4923
72.9725, 90.8962
-55.0548, -15.5637
-9.3516, -29.9935
7.8219, 60.7909
89.4560, -22.7628
-28.2403, -155.4245
48.9041, -77.4250
-23.2491, 77.1794
5.3946, -35.3822
-49.1223, 77.0183
-62.1181, 93.7054
3.0809, 148.3454
-7.1464, 153.0471
60.5718, 178.4143
68.4035, -166.3853
-32.5001, 51.7890
-26.5654, 132.9121
82.9517, -168.7445
43.1623, -175.1497
56.6968, 146.1564
-9.1305, 140.9660
86.2473, -19.5852
13.4517, 59.9381
10.7816, -7.1008
-8.0701, 121.0169
-33.8253, 110.0934
-16.7143, -160.3695
-8.0368, 49.7684
41.9166, 77.4698
70.7948, -127.6234
-67.4890, 112.1741
-22.6605, -163.6619
11.0149, -46.9622
-35.7384, -22.6986
86.1007, 149.1783
19.1313, -144.8031
29.1156, -71.4384
-78.0237, -75.2306
83.2217, 145.3400
78.8323, 72.3176
76.7980, -90.0368
-79.0588, -149.6148
69.3051, -122.7637
-77.5073, 65.4221
-81.0510, 133.4628
-63.1443, -38.8092
-30.9195, -5.7723
-38.2450, 36.8460
71.7317, -120.7170
57.3578, -70.7228
10.1636, -5.1591
36.2948, 74.0411
-67.8604, -66.8336
67.4703, 96.1089
-49.0303, 88.9494
4.7201, -72.3555
-55.6621, 3.2877
-26.0585, 36.5973
-71.5993, 14.5604
-15.6340, 69.6205
-75.1954, -127.6278
-16.2406, 60.4934
62.2754, -135.4701
52.1995, -154.1864
-28.1161, 66.3777
-8.5479, 128.7414
17.5845, 48.5121
-11.0528, -176.7485
-33.3423, 131.4759
23.8124, 73.5862
-15.2724, -62.6524
-63.8667, -68.5900
-6.8723, 118.6982
4.4195, -170.9089
-39.3564, -128.9442
66.8763, -88.6990
-44.4301, -11.7399
66.3112, 98.2677
-77.0538, 58.1187
54.9509, 2.4806
-2.4995, -128.4914
64.5479, 159.0560
-75.2295, -123.2640
-30.3183, -171.5597
-31.4477, -48.9307
-87.6011, -171.3604
45.5789, -127.0802
82.7741, 98.7697
-74.6291, -48.9334
89.4983, 20.6469
71.7087, -49.0045
-12.1721, 64.9433
3.4010, 27.9256
59.0167, 154.4220
-69.2170, 95.3721
-14.5374, -69.8851
52.1555, -130.7725
-36.3614, -82.2911
-77.2624, -9.0545
-32.2180, -131.8190
-78.0824, 15.6780
9.5988, 73.8028
-21.5258, -88.9760
32.5793, -113.8411
-19.4429, -136.7691
46.8004, 27.0194
-40.8025, -177.1707
-89.7951, -66.2517
5.4304, 114.8524
-87.3850, 94.9492
-54.7299, -10.8034
80.2218, 115.7910
41.2702, 177.7647
51.5424, 144.9554
-0.6264, -73.4554
8.8059, -101.7119
-61.6576, 86.5290
-62.0661, -101.7099
14.7349, -46.3464
74.3975, 5.2188
49.8906, 85.7356
-68.7887, -174.5140
-4.1728, -36.0562
33.6697, 36.0691
-10.0950, 6.9839
-85.8670, 11.3622
-10.2584, -170.1601
26.4082, -10.5133
8.3890, 166.0567
36.1110, 125.3418
-84.7526, 121.7201
25.5109, 133.0162
24.2059, 122.0423
-54.8660, 102.2715
-48.7842, 171.8518
-59.9241, 168.4224
41.2140, 47.4908
-78.9412, 141.4438
67.2644, 18.6668
89.9432, 124.6627
-43.5957, 152.5807
-36.2076, -17.0601
33.0188, -158.2869
-36.1919, -53.2852
-22.3072, 113.8269
-73.3608, -86.2613
-51.5126, -35.3267
83.3319, 178.1237
-71.7584, 140.7592
14.1081, -30.9148
62.2406, -64.5675
-4.6897, 137.8567
7.8196, -94.8062
-13.1418, 108.1967
-49.2296, 137.1283
15.8815, -14.5737
-49.4693, 93.0651
-54.3758, -44.4175
15.5563, 11.4329
49.5024, 132.0505
70.3490, 153.7209
57.5571, 175.1050
-30.0970, -127.4766
40.1682, 147.6814
-87.2378, 122.2350
5.5103, -58.3512
27.4170, 95.7112
0.2959, -174.5417
-1.2570, 83.7573
61.3700, -18.7108
25.7216, 11.8688
-52.4638, -104.1061
8.6053, 134.3168
2.1362, 11.6539
-17.8543, -124.8541
-71.6368, -10.2002
10.6481, 13.2175
78.4713, 27.2784
-69.1742, -122.8171
-64.2243, -80.9028
-26.8204, 42.6065
73.3533, -154.9562
14.7578, -126.2539
68.8272, -3.5004
49.9867, -54.6428
-5.2376, -76.6262
-51.0007, -77.3537
5.4198, 74.5684
-19.1883, -10.2157
8.1595, -120.0002
-61.1648, 47.5107
48.4974, -97.1096
66.5801, -39.9056
-7.6173, 73.0713
84.1786, 17.5035
86.3428, -92.1494
27.2221, -75.9997
-86.7842, 49.0895
33.2320, -153.5076
-78.1768, 147.8878
19.5369, -157.0472
41.8504, 107.3454
80.5152, -115.1292
25.4727, -55.5001
19.6173, 73.1919
-79.7251, -26.6745
-66.1540, 170.2133
72.8566, 110.5906
-25.5850, -108.7122
-53.0799, -92.9253
81.5797, 117.0428
89.5867, 131.9613
-38.4437, -60.8540
29.3066, -137.9393
-62.8819, -36.5317
59.0138, -48.7444
-22.3510, -9.0372
71.9564, 144.0116
39.2086, 88.3459
-49.0853, 39.6835
63.6016, 159.5233
-21.2158, 169.9792
50.1302, 107.6097
-65.7441, 24.4570
20.1484, -74.8328
61.6103, -27.4117
35.2389, -4.9254
51.1225, -59.1484
-31.1273, 124.6816
-46.1741, 168.2873
-86.6643, 43.8986
15.9284, 114.7330
59.3185, -168.1769
10.7232, -17.4866
88.9600, 142.4870
-7.5446, -54.4849
-75.5823, 26.2461
-44.7101, -161.9849
-65.2040, 42.0362
68.6158, 33.7441
-0.8552, 20.0449
29.7935, 166.9958
24.1793, -100.2817
28.6636, 100.6632
71.0550, -166.6281
37.5686, -46.3813
-65.1832, 64.4218
21.5115, -120.5250
-25.6551, -67.0564
58.0404, -16.3213
86.2913, -71.8722
-49.1091, -93.7409
15.9970, -121.0589
-1.2664, -113.4347
79.2075, -153.4877
-14.5746, 106.9010
49.0317, 90.3309
80.6245, -24.2069
27.8310, -72.7662
55.7238, -19.3187
69.8650, -126.1548
-2.4379, -13.6593
53.9084, 37.5565
-15.0051, -30.3604
67.7407, 18.5216
-3.9411, 24.4716
-37.4487, 70.9829
-53.7944, 72.1867
30.8492, 72.4207
15.7977, -52.0868
-62.9377, 8.0048
-55.0894, -70.1137
59.4798, 75.8405
15.8050, 63.9915
48.4414, -66.5360
-1.7187, 162.0994
30.1032, 99.8296
19.5037, -15.1414
52.6867, 12.1877
-46.2002, -32.0642
33.0359, -69.9911
40.8140, 134.5626
-41.2198, 144.5387
88.7761, -71.7136
-50.3231, -71.2604
65.9189, -5.6118
-29.4812, 120.1989
40.1714, -167.8662
25.0869, 50.9196
78.9606, -151.7975
-73.6784, 72.8413
5.9147, -71.9347
-19.3648, -75.0535
6.7877, -164.2288
79.9014, 103.8288
-82.6372, 170.1156
-81.4922, 44.6485
28.7056, -149.5951
43.2021, 86.5223
8.5019, -76.5859
81.3507, 117.1712
76.9445, -173.4873
-1.8539, -161.5122
-51.0657, 93.6259
-80.2391, -158.5536
-25.0202, -127.1688
-7.6296, 50.5461
-68.6955, -9.9663
-17.2340, -53.9883
73.5253, -65.4993
-64.3889, -98.3877
-65.9145, 74.8137
-8.8170, -65.1748
28.1936, -82.6210
-80.3868, -116.6750
47.5562, 81.6609
34.1583, -123.4957
-78.5845, -31.8286
6.5081, -21.7755
51.9148, -164.4067
41.9256, -127.0750
18.9427, -126.7762
50.3084, -119.0871
-51.3171, -2.6793
-55.2888, 72.2129
82.6388, -31.8598
-44.4652, 57.1309
-71.0262, -98.8631
-45.2366, -36.4244
40.6897, -19.6212
15.9213, -14.2367
-7.3351, 64.6452
17.7304, 143.7475
51.2920, 23.8037
-8.5921, -155.1803
51.0232, 33.5892
6.6164, 172.9303
-65.8856, -61.4651
-64.3298, -60.2398
-47.7035, -38.3930
-67.4759, -171.4500
-25.6101, 111.6923
54.4659, -109.9307
15.4117, 146.5304
-35.4117, -94.5814
65.9890, -155.7862
17.0470, 177.2215
10.2826, 139.5674
23.4649, -7.1296
-70.8730, -31.5298
-64.2204, 114.7302
78.6554, 170.9873
-44.2931, 47.4978
-20.2465, 105.5567
21.9322, 127.1228
39.7864, -9.2467
44.6350, -13.6251
48.8246, -48.4083
7.3937, -5.9576
-0.1029, 146.0515
60.1287, -106.2249
-44.8952, -46.7805
-68.5056, -68.2023
47.1373, 19.8689
-16.3138, 38.4473
-15.9289, 108.7464
83.7759, 29.7837
-59.8938, 34.9498
69.3022, 131.4947
-41.8644, 20.6543
-49.9387, -158.2394
44.4920, 176.4153
17.0957, 57.3780
56.5106, 145.3044
-21.6260, -26.9854
-49.7143, 93.1135
-32.7387, 20.1625
-49.5168, -7.3464
30.5488, 118.2790
67.7990, 42.5526
12.9270, -112.6036
60.7527, -20.4396
51.9891, -147.0295
60.7960, 115.2198
45.1801, 44.9546
45.1880, 76.4400
-30.9237, -84.3343
-5.8064, 71.3282
-54.5831, -107.8075
13.0528, 71.7059
-77.3532, -114.0163
-78.4097, -46.9773
77.3806, 113.4239
-49.3825, 15.6136
44.6716, -83.4842
-1.4759, -68.3136
-10.3117, -57.4271
55.9504, -3.1741
13.4977, 93.9664
12.5453, -135.5304
62.3451, 156.9924
87.7507, -7.4857
-37.6625, -33.0618
63.5834, -150.3145
71.0473, -63.4000
55.8989, -130.8187
-7.8272, 19.2515
-0.8127, -2.3148
26.4690, -167.9937
-71.8709, -66.8607
6.7792, -49.4079
75.5402, -108.4953
-88.7328, -5.0336
29.8957, 123.6999
84.6627, 92.0042
85.3921, 3.6112
-4.1115, -100.8102
9.8481, -102.2015
-57.1749, -165.6041
19.1679, -81.6378
-37.9487, 150.1803
-46.2074, 49.9222
47.9839, -95.8253
47.2448, 147.9143
12.3690, -97.7899
-42.2282, -126.3354
55.1628, -128.3868
48.3583, 93.6844
-33.1953, -81.2107
-28.2624, -57.5465
-59.3557, 3.1507
51.5961, -139.6455
-36.3694, 4.6057
-46.0208, -153.4562
-75.0720, 10.7399
54.3641, -117.0839
56.1617, -7.8328
73.4629, 108.5145
-44.1153, 47.7763
41.6627, -18.7193
-11.6491, 82.6909
86.1241, 85.0499
85.2008, -154.6637
45.2108, -168.5728
87.2756, 69.3071
49.4539, 64.3642
-19.0370, -129.1780
-29.3822, -95.2774
-18.5212, -51.1200
-43.9522, -156.9381
-15.6816, -47.8300
27.8593, 153.8494
72.0904, 28.0900
38.1413, -79.8364
62.4039, -150.6155
-89.3079, -37.2559
39.0499, -40.5722
-88.0055, 174.6814
70.9713, 89.6068
-36.0078, -126.4720
52.3449, -166.2179
37.3572, -69.7191
37.0896, -136.1019
23.1791, -77.5773
12.7385, -169.2818
-26.3586, 77.9461
-85.2713, -29.0717
-36.6167, -43.8485
-11.0950, 117.8111
-60.4134, 90.3053
-57.9887, -109.7583
54.6157, -77.3431
-41.7488, 120.5035
55.5654, -6.7927
-36.8805, 148.3680
1.4772, 108.6755
45.3233, 62.2411
-43.3486, 91.1525
-1.5999, 142.8841
-21.6429, -123.2047
-24.4580, 20.3553
-60.8930, -143.6264
-69.8592, 152.9296
-50.8711, 77.2665
-33.9363, -116.6954
-5.2742, -19.6940
-53.9609, -19.1573
12.7371, 118.8538
-49.7921, 145.4192
50.4757, -115.0476
15.7323, -80.4001
80.0880, -133.7738
-9.8426, 151.5843
87.4502, -14.9620
-53.2167, -138.0642
-61.2440, 129.8688
56.8548, -28.5671
-5.4579, -157.5763
-12.4937, -134.3898
67.6159, -43.9132
-25.7666, 77.8806
82.2462, 46.4624
65.2404, 158.0989
80.0160, 19.9024
89.3402, -102.2626
23.8046, 175.6281
-1.4551, 17.1839
-53.6220, 136.6416
7.6128, -89.7663
-83.2717, -85.1636
-12.5649, -124.3176
2.3900, 115.1597
-59.2956, 114.0414
-25.4140, 102.7716
80.0767, 107.1030
-6.1667, 100.3625
57.1610, -69.2819
-22.0716, -51.7015
-52.1146, -31.6059
-88.5495, 5.8180
63.7976, -106.6366
-59.0951, 152.7058
-6.0497, -65.4730
12.0673, -106.5948
52.5060, 111.0273
25.9487, 14.4660
-86.9107, -172.3543
13.3141, 88.1235
-65.4373, 48.8062
49.5001, 132.0944
55.9537, 79.5959
87.8837, 31.1658
-44.6661, 99.1361
-49.0738, 109.1653
-50.0076, -67.7507
24.2094, -86.9866
-70.9347, -176.4979
0.3299, 64.1204
67.0421, -142.0241
85.9842, 112.4463
30.7974, 162.0816
89.2376, -77.0995
-21.3958, -120.1526
43.1985, -177.4633
58.9501, 62.3907
11.9797, -25.8723
41.9076, 144.1930
69.3277, -156.3527
30.2294, -106.3438
31.3276, -130.4525
-75.6532, -97.3727
-22.2194, -94.0156
26.5491, 81.3787
36.5537, 36.2879
39.2090, 167.6344
8.1279, -74.5974
56.8658, 100.2004
-2.0301, -40.8712
-0.2824, 12.5576
80.1927, 64.1600
-58.7604, -110.1318
74.4152, 110.1411
24.0602, 119.6594
53.7172, -140.4992
-11.7322, 38.2701
-75.3977, 179.2293
-60.8766, -137.8609
27.7026, 138.2011
-3.4079, 10.4935
88.7430, 21.5805
53.5206, -36.5042
-67.4302, 42.7743
70.0160, -122.6992
-87.2097, -85.4990
42.5917, -153.6559
57.0451, -90.6411
-77.4074, 79.6621
0.8124, 113.4326
-89.2634, 2.3178
59.3619, 58.8369
54.2205, 20.4862
60.4450, 158.9614
79.2400, -41.8834
-35.8272, 56.1567
25.8480, 46.1615
-14.5679, -151.4451
46.7958, -65.0508
-13.6879, 151.2815
-10.5540, 34.4703
-71.4611, 105.6188
89.0002, -26.5793
21.0007, -69.4133
14.4970, -128.8254
16.4741, 126.5434
-36.7164, 131.9460
5.3413, 53.1399
-84.9679, 149.0883
68.0928, 138.7568
82.3637, 16.7858
75.4935, -33.8831
0.4323, -2.0469
51.3389, -77.7075
66.1567, -115.8529
32.4682, -3.2491
75.0500, -149.9343
24.3371, 41.2193
81.2754, 173.2030
-21.0791, 22.6959
-62.2432, -176.3328
-83.4695, 47.1104
31.0323, 50.2664
-19.6221, 12.9049
58.8462, 112.7087
29.5610, 94.2011
-45.7924, 57.5684
-79.6401, -37.9849
-16.0669, 41.4241
72.5311, -99.0334
29.4140, -100.2824
-77.5017, 172.9346
-66.6720, -167.1800
-89.1590, -6.1490
-12.1423, 12.4323
4.8810, 11.7818
53.4923, 52.3717
-79.6173, -83.8065
82.2185, -17.2117
-67.6360, 68.6118
-52.8373, -106.3316
-11.1514, -26.6935
26.0677, 160.9699
17.8209, 72.7673
-61.0612, -116.4728
-21.2590, -148.9518
68.3625, -34.5543
-42.7045, -160.4274
-56.4112, -115.8081
-64.4310, 174.3661
3.9145, -63.3258
74.1332, -37.1448
-26.6761, 29.6226
28.1029, -171.9364
11.8376, -64.8669
-55.9984, -157.2217
-37.3258, -34.8386
-52.6074, -75.2896
79.7172, -27.9604
86.7800, -30.9506
-24.0619, -10.6352
55.7830, 164.1351
-9.5118, 174.4377
32.8933, 28.8898
27.9199, -136.8353
20.1418, -175.5401
-58.5820, 75.4453
-59.8012, -27.9852
-2.5866, 156.3121
44.1198, -159.2909
72.6765, -150.8049
10.0847, 97.8925
55.4820, 39.1906
67.5830, -134.7374
25.1991, -121.8630
59.9607, -34.5044
-73.4585, -99.3948
72.2787, -147.7781
26.6109, 65.6134
-22.2007, 116.4984
9.7983, -109.8561
-20.0583, 27.3522
52.9434, 131.0236
-26.4322, 165.8965
-57.5981, -9.8840
21.3228, 75.3427
40.8448, 117.5430
17.3989, 109.0894
-15.7556, -179.5342
55.1975, -70.8689
-35.4389, 47.0699
16.2052, 20.9945
-12.6196, 111.8024
-80.4757, -135.4549
-30.7779, 117.2285
86.0427, 121.6496
56.4796, 87.5207
64.3520, 156.5649
-61.0271, 159.8852
72.5134, -64.8390
-25.5185, 127.7249
14.8618, -62.1463
0.5502, -101.0032
-57.4574, -62.0305
-71.1736, -149.1906
-76.9974, -33.9698
-11.2834, -118.4031
-12.4879, -38.5446
20.6196, 61.8246
-71.6101, 130.9053
4.9350, 8.2663
36.9548, -104.9085
-11.7256, 79.9762
51.3748, -177.9483
-81.1566, 100.1615
-48.5517, -61.3875
53.6414, -178.2337
-39.2258, -95.6419
-62.2800, -160.2589
16.2650, -147.5675
-0.2023, 35.9178
-6.9845, 83.9130
-29.6866, -41.0379
43.6446, 93.9420
23.3039, -120.4517
32.4396, -49.4813
-47.8327, 154.4742
4.0721, -75.0333
-88.9208, 98.5468
